receiver_id,Nome,Cognome,Nationality
789,Jill,Hunt,French Polynesia
790,Joan,Miller,Liberia
791,Joshua,Perry,Nepal
792,Steven,Miller,Finland
793,Bethany,Williamson,Singapore
794,Robert,Miller,United States Virgin Islands
795,John,Ferguson,China
796,Erin,Cooper,Syrian Arab Republic
797,David,Davis,Falkland Islands (Malvinas)
798,Faith,Roberts,Grenada
799,Lisa,Salazar,Slovenia
800,Mark,Scott,Cuba
801,Amber,Hansen,Colombia
802,Deborah,Garner,Heard Island and McDonald Islands
803,Daniel,Nolan,Micronesia
804,Michelle,Moon,Korea
805,Matthew,Christian,Lebanon
806,Michael,Hebert,Holy See (Vatican City State)
807,Crystal,Hahn,Guatemala
808,Brian,Lewis,Switzerland
809,John,Butler,Zambia
810,Jasmine,Wiley,Central African Republic
811,Kimberly,Reyes,Romania
812,Sheila,Moore,Netherlands Antilles
813,Steven,Hinton,Liberia
814,Brianna,Soto,Uruguay
815,Devin,Young,Turks and Caicos Islands
816,Rebecca,Johnson,Barbados
817,Melissa,Clark,Zimbabwe
818,Dylan,Foley,Ethiopia
819,Tracey,Ramsey,Antarctica (the territory South of 60 deg S)
820,Christina,Taylor,British Indian Ocean Territory (Chagos Archipelago)
821,Audrey,Brown,Afghanistan
822,Jeffrey,Valenzuela,France
823,Justin,Gates,French Southern Territories
824,Hunter,Smith,Brunei Darussalam
825,Chad,Martin,French Guiana
826,Garrett,Jacobson,Heard Island and McDonald Islands
827,Eric,Hodge,French Guiana
828,Arthur,Hall,Pakistan
829,Meredith,Baker,Uruguay
830,Cindy,Lynch,Indonesia
831,Sandra,Wade,Reunion
832,Connie,Johnson,Libyan Arab Jamahiriya
833,James,Watkins,Poland
834,Allen,Vaughn,South Georgia and the South Sandwich Islands
835,Andrew,Rodriguez,Pitcairn Islands
836,Shirley,Gross,Netherlands Antilles
837,Tim,Carpenter,Saint Lucia
838,Renee,Jimenez,Ghana
839,Mary,May,United States of America
840,Donald,Guerra,San Marino
841,Angela,Cameron,Lithuania
842,Daniel,Orr,Lao People's Democratic Republic
843,Brenda,Montgomery,Togo
844,Caroline,Park,Sierra Leone
845,Gina,Moore,Palestinian Territory
846,Teresa,Rodriguez,Guam
847,Luis,Frazier,Bosnia and Herzegovina
848,Rebecca,Washington,Pitcairn Islands
849,Billy,Jackson,Samoa
850,Angela,Sanders,Togo
851,David,Bridges,Iceland
852,Autumn,Williams,Nauru
853,Sarah,Fuller,Burundi
854,Henry,Johnson,Barbados
855,Anne,Andrade,Nigeria
856,Stacie,Hubbard,Cuba
857,Brandon,Gillespie,Switzerland
858,Bethany,Nelson,Svalbard & Jan Mayen Islands
859,Jennifer,Thomas,Sudan
860,Rachael,Thompson,Korea
861,Jeremy,Love,Zambia
862,Zachary,Garcia,Bahamas
863,Michael,Underwood,Bulgaria
864,Ellen,Pierce,Rwanda
865,Shawn,Wallace,Faroe Islands
866,Bryan,Watkins,Canada
867,Bradley,Miller,Antigua and Barbuda
868,Shane,Fields,Ecuador
869,George,Gordon,Malta
870,Kimberly,Brown,Vanuatu
871,Donald,Snyder,Benin
872,Zachary,Ross,Northern Mariana Islands
873,Karla,Carter,Gibraltar
874,Eric,Page,Botswana
875,Andrew,Hunter,Lao People's Democratic Republic
876,Stephanie,Wilson,Tanzania
877,Brian,Bryant,Serbia
878,Matthew,Day,Cyprus
879,Wesley,Johnson,Ireland
880,Kristina,Gutierrez,Austria
881,Teresa,Johnson,Djibouti
882,Robert,Parker,Albania
883,Laura,Miller,Monaco
884,Alan,Rojas,Heard Island and McDonald Islands
885,Monique,Smith,Central African Republic
886,Kayla,Galloway,Guam
887,Amy,Barker,Cambodia
888,Brian,Ramirez,Somalia
889,Eric,Lopez,Georgia
890,Gordon,Hill,Switzerland
891,Gloria,Burns,American Samoa
892,Tracy,Bishop,Montserrat
893,Shannon,Garrett,Hong Kong
894,Derek,Hanna,Saint Martin
895,Jonathan,Hernandez,Chad
896,Ashley,Estrada,Madagascar
897,Todd,Bennett,Seychelles
898,Connie,Barton,Marshall Islands
899,Lisa,Carlson,Japan
900,Theresa,Fernandez,Northern Mariana Islands
901,Amber,Bell,Gambia
902,Melanie,Clark,Congo
903,John,Schaefer,Mozambique
904,Andrew,Boyd,Cuba
905,David,Ellis,Madagascar
906,Ashley,Morris,Uzbekistan
907,David,Rojas,Zimbabwe
908,Veronica,Russell,Falkland Islands (Malvinas)
909,Emily,Vaughan,Gibraltar
910,Ryan,Brown,Bouvet Island (Bouvetoya)
911,David,Parsons,Senegal
912,Daniel,Silva,Solomon Islands
913,James,Hall,Cambodia
914,Martin,Farley,Ethiopia
915,Micheal,Walker,Vietnam
916,Luis,Jackson,Botswana
917,Lisa,Williams,Nicaragua
918,Jean,Willis,El Salvador
919,Ronald,Ross,Micronesia
920,Caleb,Lawrence,Belize
921,Richard,Blake,Cocos (Keeling) Islands
922,James,Trujillo,Switzerland
923,Anna,Moss,Senegal
924,Shane,Johnson,Libyan Arab Jamahiriya
925,Brittany,Andrade,Paraguay
926,Michael,Dean,Guernsey
927,Samantha,Jones,Morocco
928,Louis,Williams,Estonia
929,Andrew,Miles,Cambodia
930,Joshua,Martinez,United Arab Emirates
931,Tyler,Dickson,Mauritania
932,Angela,Maldonado,Bahrain
933,Ashley,Esparza,Greece
934,Karen,Thomas,Romania
935,Michael,Cooke,North Macedonia
936,Alejandro,Beck,Guinea
937,Debra,Carter,Sudan
938,Glen,Hunt,Eritrea
939,Jared,Williams,Libyan Arab Jamahiriya
940,Noah,Lewis,Slovakia (Slovak Republic)
941,Julia,Mendez,Madagascar
942,Tabitha,Mills,Saint Helena
943,April,Gonzales,Western Sahara
944,Jake,Norris,Bangladesh
945,Andrew,Fisher,Cape Verde
946,Jordan,Lynch,Seychelles
947,Andrew,Morse,Mali
948,Sara,Velasquez,Armenia
949,Matthew,Robinson,Cyprus
950,Kevin,Rogers,Antarctica (the territory South of 60 deg S)
951,Randy,Barnes,American Samoa
952,Justin,Hodge,Luxembourg
953,Hannah,Cruz,Ukraine
954,Jacqueline,Carter,Kyrgyz Republic
955,Bruce,Cooper,Taiwan
956,Megan,Robinson,Malta
957,Eric,Walters,Fiji
958,Guy,Washington,Faroe Islands
959,Donald,Shepard,Faroe Islands
960,Derek,Moody,Gibraltar
961,Dawn,Elliott,Thailand
962,Amy,Cameron,Ethiopia
963,Erik,Barr,Armenia
964,Travis,Robertson,Belize
965,Jacqueline,Wilson,Mexico
966,Kelly,Owens,Christmas Island
967,Jeremiah,Vasquez,Solomon Islands
968,Sonya,Moore,Austria
969,Tanya,Ruiz,Wallis and Futuna
970,Kathleen,Perez,Tuvalu
971,Daniel,Moses,Norway
972,Justin,Jones,Eritrea
973,Joel,Clark,Heard Island and McDonald Islands
974,Ricky,Hayes,Algeria
975,Scott,Myers,Lesotho
976,Edward,Ortiz,Guam
977,Lydia,Avila,Bouvet Island (Bouvetoya)
978,Laura,Schmidt,Tunisia
979,Michelle,Thomas,Ukraine
980,Michael,Mckenzie,Niger
981,Sarah,Watson,Nigeria
982,Haley,Kim,Uzbekistan
983,Gabriel,Mcdaniel,Burundi
984,Carol,Gallegos,Lebanon
985,Joseph,Hall,Armenia
986,Erik,Marshall,Netherlands Antilles
987,Sean,Wilson,Mayotte
988,Angela,Huerta,Panama
989,Jeff,Cunningham,Malta
990,Sheila,Davenport,Madagascar
991,Joseph,Lopez,Bouvet Island (Bouvetoya)
992,Matthew,Hansen,Russian Federation
993,Albert,Evans,Saudi Arabia
994,Christine,Byrd,Falkland Islands (Malvinas)
995,Douglas,Carlson,Norway
996,Christian,Taylor,Slovenia
997,Richard,Wilson,South Georgia and the South Sandwich Islands
998,Amanda,Walters,Congo
999,Brandy,Brennan,Panama
1000,Cameron,Gomez,Egypt
1001,Timothy,Rojas,Oman
1002,Brent,Adams,Belize
1003,Cody,Miller,Madagascar
1004,Chloe,Lee,North Macedonia
1005,Mark,Lopez,Croatia
1006,Jodi,Moody,Colombia
1007,Donna,Thornton,Vietnam
1008,Jenna,Dorsey,Anguilla
1009,Matthew,Vazquez,Morocco
1010,Marcus,Hunter,Libyan Arab Jamahiriya
1011,Joseph,Frazier,Slovakia (Slovak Republic)
1012,Corey,Singleton,Western Sahara
1013,Robert,Johnson,Wallis and Futuna
1014,Lawrence,Curry,Israel
1015,Thomas,Kim,Liberia
1016,Kelly,Smith,Bosnia and Herzegovina
1017,Sean,Nicholson,United Arab Emirates
1018,David,Thomas,French Southern Territories
1019,Allen,Robbins,Venezuela
1020,Alyssa,Rosales,Burundi
1021,Jacqueline,Hernandez,Tanzania
1022,Nicholas,Nelson,Timor-Leste
1023,Zachary,Lloyd,Rwanda
1024,Ryan,Tucker,Reunion
1025,Robert,Morales,Antarctica (the territory South of 60 deg S)
1026,Sarah,Smith,Barbados
1027,Natalie,Gamble,Venezuela
1028,James,Lambert,Spain
1029,Carol,Ortiz,Germany
1030,Kelly,Fields,Western Sahara
1031,Laura,Anderson,British Indian Ocean Territory (Chagos Archipelago)
1032,Robert,Young,Lithuania
1033,Michelle,Riley,Syrian Arab Republic
1034,Russell,Perez,Bhutan
1035,Cindy,Tran,Afghanistan
1036,Jennifer,Jones,Philippines
1037,Rachel,Mills,Moldova
1038,Travis,Pugh,British Indian Ocean Territory (Chagos Archipelago)
1039,Amber,Moses,Algeria
1040,Patrick,Austin,Cambodia
1041,Catherine,Swanson,Botswana
1042,Amanda,Young,Dominican Republic
1043,Teresa,Powers,Fiji
1044,Jorge,Ayala,Reunion
1045,William,Hansen,Kazakhstan
1046,Timothy,Mooney,Vanuatu
1047,Zachary,Gordon,Chad
1048,David,Gonzalez,Namibia
1049,Alan,Higgins,Montenegro
1050,Jonathan,Stewart,Saint Vincent and the Grenadines
1051,Abigail,Whitaker,Nicaragua
1052,James,Jordan,Guinea
1053,Paul,Gonzales,Fiji
1054,Craig,Smith,Korea
1055,John,Noble,Cyprus
1056,Megan,Coleman,Malta
1057,Brenda,Stephens,Guam
1058,Brett,King,Uganda
1059,Warren,Cunningham,United Kingdom
1060,Laura,King,Saint Helena
1061,Heather,Diaz,Cameroon
1062,Kristin,Blanchard,Iceland
1063,Christian,Mckinney,Nigeria
1064,Kevin,Weaver,Slovakia (Slovak Republic)
1065,James,Green,American Samoa
1066,Kimberly,Hartman,Congo
1067,Tracy,Haas,Netherlands
1068,Jacob,Murray,Guernsey
1069,Stephen,Burton,Norfolk Island
1070,Kristina,Kirk,Tonga
1071,Joshua,Miles,Chad
1072,Jared,Miller,Rwanda
1073,Jack,Whitney,Saint Vincent and the Grenadines
1074,Eric,Pittman,Sierra Leone
1075,Christopher,Turner,Honduras
1076,Robert,Harris,Cayman Islands
1077,Patricia,Evans,Argentina
1078,Laura,Rodriguez,Belarus
1079,Bradley,Page,Falkland Islands (Malvinas)
1080,Ronald,Figueroa,Denmark
1081,Jeremy,Carpenter,Saint Barthelemy
1082,Brittany,Pratt,Romania
1083,Margaret,Andrews,Bosnia and Herzegovina
1084,Lisa,Shepherd,Kiribati
1085,Deborah,Valenzuela,Azerbaijan
1086,Brenda,Martinez,Tanzania
1087,Richard,Robinson,Kazakhstan
1088,Felicia,Brown,French Southern Territories
1089,Samantha,Castaneda,India
1090,Martin,Brown,Colombia
1091,Stacy,Smith,Marshall Islands
1092,Amanda,Williams,Netherlands
1093,Alexis,Parker,Ireland
1094,Jasmin,Luna,South Georgia and the South Sandwich Islands
1095,Amy,Ballard,Svalbard & Jan Mayen Islands
1096,Jason,Warren,Somalia
1097,Pamela,Craig,Malta
1098,Jared,Smith,Malta
1099,Haley,Moore,New Caledonia
1100,Richard,Best,Bahamas
1101,Jennifer,Ryan,India
1102,Tiffany,Marks,Nicaragua
1103,Daniel,Stewart,North Macedonia
1104,Cynthia,Fields,Brazil
1105,Craig,Johnson,Iceland
1106,Margaret,Rivera,Bosnia and Herzegovina
1107,Gabriel,Ortiz,Singapore
1108,Sarah,Melton,French Polynesia
1109,Shelby,Carter,Pitcairn Islands
1110,Sara,Lee,Djibouti
1111,Angela,Miller,Sweden
1112,Lisa,Willis,Congo
1113,Susan,Wilson,Congo
1114,Jason,Morgan,Samoa
1115,Amber,Johnson,Belgium
1116,Earl,Norris,United States Minor Outlying Islands
1117,Devin,Young,Jersey
1118,Kimberly,Jones,Kenya
1119,Jeffrey,Espinoza,Tokelau
1120,Brittany,Boone,Cape Verde
1121,Cheryl,Peters,Saint Vincent and the Grenadines
1122,Cameron,Brown,Madagascar
1123,Kimberly,Vazquez,Sri Lanka
1124,Suzanne,Wells,Slovakia (Slovak Republic)
1125,Rebecca,Miller,Vanuatu
1126,Jesus,Johnson,Northern Mariana Islands
1127,Cynthia,Barker,Lithuania
1128,Kenneth,Grant,Christmas Island
1129,Bryan,Little,Bolivia
1130,Nathan,Moss,Congo
1131,Bonnie,Gutierrez,Kenya
1132,Michael,Vincent,Reunion
1133,Anna,Perez,Serbia
1134,Alan,Thornton,Burkina Faso
1135,Daniel,Anderson,Sweden
1136,Jeffrey,Miller,Malaysia
1137,Brandon,Vazquez,Tanzania
1138,Joseph,Curry,Turkmenistan
1139,Ricky,Campbell,Ghana
1140,Natasha,Jones,Australia
1141,Lori,Bennett,Niger
1142,Lisa,Richardson,Faroe Islands
1143,Nicole,Wright,Guatemala
1144,Debra,Carson,Philippines
1145,Thomas,Mcguire,New Caledonia
1146,Eric,Mendez,Myanmar
1147,Arthur,Schaefer,Brunei Darussalam
1148,Jonathan,Vaughn,United Arab Emirates
1149,Joshua,Carlson,Costa Rica
1150,Diane,Hammond,Bulgaria
1151,Jeffrey,Delgado,Botswana
1152,Raymond,Moreno,Montenegro
1153,Michael,Cooper,Papua New Guinea
1154,Larry,Knight,Mongolia
1155,Victoria,Mayer,Seychelles
1156,David,Hayes,Mexico
1157,Lance,Compton,Portugal
1158,Daniel,Brown,Benin
1159,Ryan,Cantu,Kuwait
1160,Robert,Martinez,Spain
1161,Audrey,Webb,American Samoa
1162,Anthony,Hodge,Guernsey
1163,Jennifer,King,Mauritius
1164,Ronald,Smith,Guernsey
1165,Christopher,Kelly,Reunion
1166,Carl,Price,Paraguay
1167,Stephen,Delacruz,Mexico
1168,Daniel,Aguirre,Libyan Arab Jamahiriya
1169,Deborah,Banks,Azerbaijan
1170,Lauren,Gardner,Mali
1171,Chad,Winters,Timor-Leste
1172,Joshua,Diaz,Ireland
1173,Erin,Sparks,Ireland
1174,Richard,Davis,El Salvador
1175,Nicholas,Gardner,Singapore
1176,Nicholas,Gutierrez,Thailand
1177,Brad,Park,Mexico
1178,Alexandria,Jackson,United States of America
1179,Leonard,Duncan,Cocos (Keeling) Islands
1180,Steven,Holland,Serbia
1181,Crystal,Alvarez,Niger
1182,Sara,Wilson,Congo
1183,Brittany,Parrish,Angola
1184,Michael,Taylor,Albania
1185,Debbie,Hayes,Bahrain
1186,William,Fleming,Armenia
1187,Regina,Craig,Guatemala
1188,Scott,Coleman,Mauritius
1189,Elizabeth,Davis,Montenegro
1190,Kayla,Fleming,Korea
1191,Darren,Ayers,Panama
1192,Jesse,Williams,Mexico
1193,Kenneth,Fisher,Thailand
1194,Donald,Daniel,Congo
1195,Alexander,Salazar,Colombia
1196,Jared,Murphy,Chad
1197,Rachel,Wells,Serbia
1198,Scott,Ferguson,Denmark
1199,Ryan,Cobb,Burkina Faso
1200,Cathy,Hall,Burundi
1201,Karen,Pace,Zambia
1202,Christian,Wilson,Cameroon
1203,Maria,Acevedo,Mali
1204,Maria,Manning,Aruba
1205,Hunter,Hernandez,Nepal
1206,Martin,Logan,Cook Islands
1207,Christy,Prince,Panama
1208,Michelle,Rodriguez,Tanzania
1209,Aaron,Elliott,Qatar
1210,Kayla,Melton,San Marino
1211,Rebekah,Baker,Malta
1212,Mary,Hernandez,Timor-Leste
1213,Kevin,Jones,Denmark
1214,Shane,Harrell,Nicaragua
1215,Kurt,Knight,Slovenia
1216,John,Walker,Albania
1217,Jeff,Mason,Israel
1218,Elizabeth,Hernandez,Greenland
1219,Victoria,Allen,Grenada
1220,Brianna,Osborn,Saint Pierre and Miquelon
1221,Paul,Martin,Andorra
1222,Cynthia,Crane,Morocco
1223,Joshua,Ibarra,Gibraltar
1224,Melissa,Johnson,Kazakhstan
1225,Becky,Scott,Israel
1226,Kenneth,Ferguson,Brunei Darussalam
1227,Erin,Fritz,Czech Republic
1228,Joseph,Brewer,Sweden
1229,Jessica,Perry,Cayman Islands
1230,Aimee,Gonzalez,China
1231,Christopher,Jenkins,Kyrgyz Republic
1232,Brent,Dodson,Equatorial Guinea
1233,Kim,Rodriguez,Egypt
1234,Mary,Larson,Taiwan
1235,James,Watkins,Equatorial Guinea
1236,Christopher,Swanson,American Samoa
1237,Benjamin,Acosta,British Virgin Islands
1238,Michele,Armstrong,Guatemala
1239,Thomas,Russell,Mozambique
1240,Todd,Shaffer,Cook Islands
1241,Debra,Gonzales,Suriname
1242,Nathaniel,Bell,Sudan
1243,Rebecca,Collins,Sao Tome and Principe
1244,Ashley,Adams,Samoa
1245,Gregory,Winters,Martinique
1246,Patrick,Cole,United States Minor Outlying Islands
1247,Shelia,White,Slovakia (Slovak Republic)
1248,Meghan,Hayes,Congo
1249,Francisco,Murray,Pakistan
1250,Jason,Beltran,Costa Rica
1251,Christine,Davenport,Svalbard & Jan Mayen Islands
1252,Richard,Clark,Jamaica
1253,Dean,Snyder,Paraguay
1254,Lisa,Pena,Uganda
1255,Ryan,Crawford,Senegal
1256,Mary,Grant,Western Sahara
1257,James,Palmer,Sweden
1258,Donald,Warner,Trinidad and Tobago
1259,Judith,Baker,United States of America
1260,Jeremy,Lewis,Wallis and Futuna
1261,Amanda,Floyd,Yemen
1262,Benjamin,Baker,Andorra
1263,Jon,Gibson,Madagascar
1264,Sandra,Butler,Belarus
1265,Eileen,Hill,New Zealand
1266,James,White,Cocos (Keeling) Islands
1267,Sarah,Tyler,Guadeloupe
1268,Daniel,Bean,Cameroon
1269,Jody,Gutierrez,Lesotho
1270,Victoria,Gutierrez,Poland
1271,Erin,Ramos,Saint Lucia
1272,Wyatt,Frazier,British Virgin Islands
1273,Jennifer,Sanchez,Ghana
1274,Angela,Martinez,Liechtenstein
1275,Adam,Gordon,Senegal
1276,John,Mahoney,New Caledonia
1277,Benjamin,Ryan,Benin
1278,Kayla,James,North Macedonia
1279,John,Cook,Argentina
1280,Justin,Spencer,Finland
1281,Bryan,Hicks,Swaziland
1282,Lauren,Russell,Greenland
1283,Caroline,Smith,Costa Rica
1284,Michelle,Garcia,Spain
1285,Kimberly,Oconnell,Morocco
1286,Jeff,Whitehead,Colombia
1287,Anthony,Shepherd,Ecuador
1288,Johnny,Kemp,Croatia
1289,Jennifer,Edwards,China
1290,Sylvia,Rivas,Guam
1291,Melissa,Hughes,Ecuador
1292,Anthony,Williams,Norfolk Island
1293,Richard,Gonzalez,Dominican Republic
1294,Ronald,Moore,Mongolia
1295,Nancy,Estrada,Nicaragua
1296,Matthew,Jackson,Samoa
1297,Kristi,Wheeler,Russian Federation
1298,Victoria,Kelley,New Zealand
1299,Daniel,Jefferson,Guernsey
1300,Brian,Farrell,Barbados
1301,Linda,Reed,Swaziland
1302,Karen,Owen,Mongolia
1303,Felicia,Harmon,Singapore
1304,Ryan,Cannon,Mozambique
1305,Jenny,Smith,Saint Helena
1306,Corey,Cervantes,San Marino
1307,Stacey,Rodriguez,Slovakia (Slovak Republic)
1308,Christina,Gomez,Saint Barthelemy
1309,Javier,Hartman,Uganda
1310,Richard,Miller,Moldova
1311,William,Walls,Puerto Rico
1312,Shannon,Clark,South Georgia and the South Sandwich Islands
1313,Joshua,White,Palestinian Territory
1314,Andrea,Stanton,Burundi
1315,Robert,Melendez,Honduras
1316,Alicia,Odom,Australia
1317,Samantha,Carpenter,Norfolk Island
1318,Kevin,Miller,Montserrat
1319,Devin,White,Albania
1320,Rodney,Sexton,Tuvalu
1321,Chris,Esparza,Turkmenistan
1322,Roy,Harper,American Samoa
1323,Jose,Evans,Brunei Darussalam
1324,Johnny,Rogers,Netherlands
1325,Leslie,Richardson,Saint Lucia
1326,Blake,Hoffman,Panama
1327,Johnny,Meyer,Switzerland
1328,Robert,Hughes,Saudi Arabia
1329,Keith,Morton,Argentina
1330,Whitney,Thomas,Croatia
1331,Curtis,Young,Mexico
1332,Sarah,Mayo,Antarctica (the territory South of 60 deg S)
1333,Wesley,Petty,French Polynesia
1334,Michelle,Anderson,Kiribati
1335,Jeremy,Barnes,Serbia
1336,Marcus,Jones,Guyana
1337,Tina,Lamb,Poland
1338,Kyle,Walters,Albania
1339,Michael,Evans,Taiwan
1340,Alicia,Diaz,Maldives
1341,Victor,Mata,Guatemala
1342,Helen,Moreno,Mali
1343,Jimmy,Torres,Cayman Islands
1344,Jennifer,Mcgee,New Caledonia
1345,Brandon,Rivers,British Indian Ocean Territory (Chagos Archipelago)
1346,Brian,Patel,Nicaragua
1347,Shelley,Webb,Croatia
1348,Lisa,Paul,Cuba
1349,Jane,Guzman,Guinea-Bissau
1350,Victoria,Ruiz,Georgia
1351,Kevin,Stephens,Moldova
1352,Maria,Singh,Italy
1353,Marcus,White,Kuwait
1354,Carl,Lopez,Bolivia
1355,Daniel,Quinn,El Salvador
1356,Alexis,Mcdaniel,Cote d'Ivoire
1357,Maria,Alexander,Cameroon
1358,Patricia,Barnes,Antigua and Barbuda
1359,Cynthia,Lopez,Greece
1360,Karen,Perez,Libyan Arab Jamahiriya
1361,Alicia,Moreno,Malawi
1362,Nicole,Dawson,Tuvalu
1363,Rachel,Higgins,Sri Lanka
1364,Scott,Johnson,Philippines
1365,John,Nelson,Pakistan
1366,Eric,Matthews,Indonesia
1367,Leslie,Berry,Tuvalu
1368,Darren,Oconnor,Bahamas
1369,Erik,Donaldson,Djibouti
1370,Michelle,Brooks,Angola
1371,Karen,Baker,Maldives
1372,Austin,Rice,Oman
1373,Barbara,Ramos,Haiti
1374,Alicia,Kramer,Hungary
1375,Derrick,Spence,French Southern Territories
1376,Lawrence,Wall,North Macedonia
1377,Brooke,Allen,South Africa
1378,Sean,Shah,Djibouti
1379,Shannon,Davis,Mayotte
1380,Mary,Powell,Mayotte
1381,Cory,Wilkins,Tokelau
1382,Bryan,Fry,Lao People's Democratic Republic
1383,Corey,Boyd,Slovakia (Slovak Republic)
1384,Diana,Juarez,Sri Lanka
1385,Karen,Jackson,Netherlands Antilles
1386,Kim,Mcclure,Antarctica (the territory South of 60 deg S)
1387,Maria,Jones,Greece
1388,Jesse,Moon,Netherlands Antilles
1389,Brandon,Ayers,Nigeria
1390,Robert,Hunter,Puerto Rico
1391,Jeffrey,Brown,Angola
1392,Michael,Jones,Gambia
1393,Shannon,Smith,Tonga
1394,Jacqueline,Rivera,Saint Pierre and Miquelon
1395,Brian,Castro,Egypt
1396,James,Galloway,South Africa
1397,Vanessa,Johnson,China
1398,Amber,Bradley,Zimbabwe
1399,Sarah,Sharp,Luxembourg
1400,Caroline,Murphy,British Virgin Islands
1401,Kim,Bentley,Montenegro
1402,Ricky,Johnson,Ukraine
1403,Joseph,Gonzales,Slovenia
1404,Scott,Chaney,Equatorial Guinea
1405,Isabella,Lowe,Saint Lucia
1406,Nicole,Taylor,Kyrgyz Republic
1407,Raymond,Cardenas,Peru
1408,Lindsay,Gregory,Mauritania
1409,Tina,Dickerson,Montserrat
1410,John,Nguyen,Guatemala
1411,Jenna,Schwartz,Mauritania
1412,Shannon,Phillips,Papua New Guinea
1413,Michael,Hunt,Greece
1414,Joshua,Hahn,Palestinian Territory
1415,Caitlin,Barker,Bahrain
1416,William,Anderson,Cameroon
1417,Nathan,Spencer,Botswana
1418,Kathryn,Nelson,Grenada
1419,Jeffrey,Floyd,Wallis and Futuna
1420,Nicole,Hahn,Ireland
1421,Andrew,Terrell,Gibraltar
1422,Jessica,Mcdaniel,Poland
1423,Eric,Mitchell,Sri Lanka
1424,Kristin,Fitzpatrick,Seychelles
1425,Cynthia,Hill,Belize
1426,Daniel,Smith,Benin
1427,Rebecca,Howard,Northern Mariana Islands
1428,Shelby,Perry,Germany
1429,Samuel,Riddle,Pitcairn Islands
1430,James,Moore,Mongolia
1431,Amanda,Rivera,Nigeria
1432,Donald,Martinez,Ireland
1433,Chad,Hill,Dominican Republic
1434,Sara,Gonzalez,Northern Mariana Islands
1435,Jeffrey,Greene,Hungary
1436,Joseph,Hall,French Southern Territories
1437,Eugene,Mendez,Reunion
1438,Kyle,Stewart,Angola
1439,Gary,Robertson,Gabon
1440,Nicholas,Petersen,Saint Barthelemy
1441,Annette,Reed,Rwanda
1442,Thomas,Martinez,Tunisia
1443,Keith,Rojas,Ireland
1444,Jonathan,Rodriguez,Tuvalu
1445,Jennifer,Gonzalez,Romania
1446,Juan,Riley,Philippines
1447,Aaron,Myers,Barbados
1448,Amber,Bryant,Comoros
1449,Ashley,Becker,Saint Barthelemy
1450,Daniel,Gonzalez,Western Sahara
1451,Edward,Jacobson,Cayman Islands
1452,Omar,Gonzalez,Senegal
1453,Todd,Lara,Poland
1454,Matthew,Evans,Lao People's Democratic Republic
1455,Larry,Brown,Armenia
