id,Mittente,Destinatario,Importo,Data,Metodo_di_pagamento,Valuta,Paese_del_Cliente,Paese_a_Rischio,Mittente_sospetto,Destinatario_sospetto
bb5a8d11-3382-4460-830e-51a4a8555fc2,Jessica Pierce,Trevor Stewart,6109,2023-04-27 07:07:50,Bonifico,USD,Italia,No,No,Si
ed7ebac8-379b-476a-b956-f33b97d2aaf1,Tami White,Heather Padilla,6347,2023-02-10 17:45:54,Bonifico,EUR,Russia,Si,No,No
101cdcc9-1615-46a6-90af-8b5c89f45d2a,Amber Roberson,Rita Ramsey,9193,2023-07-27 21:28:52,Carta di credito,EUR,Russia,Si,No,Si
b9fd863a-cbdf-419a-986f-bd6f3640ead4,David Turner,Matthew Daniels,8599,2023-05-31 06:32:33,Assegno,EUR,Stati Uniti,Si,Si,Si
f14bce6a-48cf-4b40-9b31-d0201fb08b78,Ashley Wagner,Alicia Stewart,783,2023-07-10 00:23:34,Bonifico,JPY,Canada,Si,No,Si
f9912cef-dd1f-446d-b21f-a0b58a351fcc,James Johnson,Susan Salazar,8429,2023-08-10 08:32:44,Assegno,USD,Stati Uniti,Si,Si,Si
d91801fe-c648-4f3d-8e05-8a8ebda20988,Michelle Perry,Timothy Gray,4365,2023-01-26 12:04:11,PayPal,JPY,Colombia,Si,No,Si
f41b611f-ae2f-435e-be60-acc12da5bed2,Cynthia Hall,Samuel Cline,334,2023-01-22 09:39:28,Carta di credito,JPY,Italia,No,No,Si
bc388b3d-93f4-41e2-8ce1-beeba3acfbc3,Gregory Abbott,Christopher Stout,4174,2023-03-26 16:35:47,Bonifico,EUR,Colombia,Si,Si,Si
38bb5846-7421-46ad-87b9-465aa5a827f3,David West,Shawn White,9091,2023-01-13 04:08:36,Bonifico,GBP,Russia,Si,No,No
ad7b36a3-76b1-4fc6-9d8a-c996e0bccf88,Anthony Nunez,Crystal Riley DVM,6633,2023-01-18 19:04:13,PayPal,JPY,Canada,Si,No,No
7571d791-86f6-4dd3-8ba1-78c9591c890b,Robert Anderson,Joseph Kennedy,2749,2023-01-25 16:56:20,Assegno,GBP,Russia,Si,No,Si
0714d386-1a81-4c36-8d90-02d2eff70c44,Walter Parks,John Bruce,6328,2023-04-09 14:42:07,PayPal,GBP,Colombia,Si,No,No
536e5045-a241-4de4-a965-450f4e5de658,Christopher Nguyen,Steven Taylor,2005,2023-05-12 11:02:56,PayPal,USD,Colombia,Si,Si,No
f68dd03c-9e45-4aaa-be67-36e14cbea1f4,Andrew Garcia,Mitchell Lawson,852,2023-03-25 00:33:29,PayPal,EUR,Giappone,Si,No,No
823956de-543f-429d-a491-3d9d9a6a1583,Linda Hunt,Debbie King,9718,2023-01-17 22:33:17,PayPal,GBP,Stati Uniti,Si,Si,Si
88e5d2a6-6ff7-4796-886b-8cd71af3803f,Jessica Brooks,Julie Osborne,3276,2023-03-14 18:07:44,Carta di credito,USD,Russia,Si,Si,No
3f20d5fa-4b08-439e-b181-4a6d876c3575,Taylor Terry,Thomas Carter,9644,2023-04-19 13:11:01,Carta di credito,USD,Giappone,Si,No,No
932621f2-7dd8-4481-957b-d5084c69070d,Brittany Lynch,Robert Cherry,3668,2023-04-23 11:33:26,PayPal,GBP,Stati Uniti,Si,Si,Si
9495f1f3-d611-49c2-9459-62fe367ef34f,Dr. Angela Howard,Brandon King,7199,2023-02-01 20:53:04,Bonifico,GBP,Regno Unito,Si,No,No
80e72aea-fff0-4287-8d99-d832cf3f9ced,Emily Cox,Matthew Thomas,2474,2023-04-11 15:57:13,PayPal,EUR,Stati Uniti,Si,No,No
006e9e0e-19c4-47dc-bb3e-907404664f0e,Kathleen Kim,Bailey Newman,9235,2023-02-15 11:43:26,Assegno,EUR,Germania,No,No,No
9cfc8314-9cc5-4f57-9f09-64db8673adfc,Mitchell Torres,Charles Carter,9291,2023-07-20 21:17:43,Carta di credito,GBP,Giappone,Si,Si,Si
ce8fde8e-1049-4b45-a672-82c5fea7b1bc,Edward Davis,Lori Nunez,4120,2023-03-08 12:36:02,Assegno,JPY,Regno Unito,Si,No,No
cbe63a21-5311-4453-aae1-8fc8810ce315,Cameron Paul,Donna Williams,5588,2023-08-04 01:44:25,PayPal,EUR,Germania,No,No,Si
86b94b2e-1db9-40a3-bc2d-f47d999cbd11,William Pena,Daniel Brown,3762,2023-04-05 11:07:49,Bonifico,USD,Germania,No,Si,Si
8fafe9b6-0ae9-4eab-bbdb-8e93dc64b156,Jose Bailey,Laura Lopez,4095,2023-05-06 20:53:37,Bonifico,EUR,Russia,Si,Si,Si
bc0a50a8-8bc3-43d3-9b78-67520b516da0,Jenna Hall,Tricia Wright,1307,2023-05-15 03:08:44,Bonifico,JPY,Colombia,Si,Si,Si
f7440c6e-e643-45fd-973f-92d14ee66dd3,Misty Mcdonald,Jonathan Bailey,3528,2023-01-04 08:31:25,Bonifico,JPY,Regno Unito,Si,Si,No
88e04d25-23f5-4271-b822-f7f1a11835e8,David Reid,John Mercado,8337,2023-03-01 11:24:46,PayPal,EUR,Giappone,Si,No,Si
88265214-f403-4941-8f4c-13732f731ccf,Troy Boone,Todd Fisher,4463,2023-05-05 08:17:48,PayPal,EUR,Francia,No,Si,No
d2f7abc2-e8be-4b57-822f-0eb66e40ae73,Christopher Williams,Benjamin Taylor,1956,2023-07-08 07:21:59,PayPal,EUR,Italia,No,No,No
389f0c5f-be24-4940-b510-c3aedb459804,Jacob Stevens,Sarah Kaiser,2503,2023-01-23 19:03:32,Carta di credito,GBP,Stati Uniti,Si,No,No
85234e95-1b90-4a3a-991c-6da2879a642f,Lawrence Ryan,Vanessa Graham,7707,2023-07-16 03:01:20,Bonifico,USD,Francia,No,Si,Si
ca958a89-2abc-414f-822c-dd140ff90d04,Shane Mccoy,Ms. Karen Walton,4025,2023-08-16 19:27:41,Carta di credito,JPY,Canada,Si,Si,No
c62f6df0-1fe6-47af-8126-3da3a647702c,Luis Guerra,Stephanie Peterson,5458,2023-06-28 09:11:47,Bonifico,JPY,Russia,Si,Si,Si
50e9ea3c-ce68-4859-8501-5c8e6581d4a6,Wesley Patterson,Alyssa Burns,5519,2023-06-19 19:46:41,PayPal,EUR,Canada,Si,Si,Si
76822eaf-1885-4982-8feb-8b6f77b66138,Jerry Blevins,Eileen Craig,9849,2023-02-09 19:03:44,PayPal,JPY,Colombia,Si,Si,No
51e2fda3-2916-4160-92a1-630c5c71db45,Michelle Hart,Amber Ochoa,3683,2023-04-03 23:18:10,PayPal,USD,Stati Uniti,Si,Si,No
f2bba678-ba09-4b19-92c2-94bd4831099f,Julie Wolf,Lee Peterson,3172,2023-02-05 15:57:24,Assegno,EUR,Francia,No,Si,Si
6d6ffd78-f25c-4061-98c7-91fbfa820659,Jeffrey Henry,John Griffin,6510,2023-08-19 03:48:44,Assegno,USD,Stati Uniti,Si,No,Si
3e054ff2-c6a3-4d2c-a1f2-a1e7d057a225,Mary Glenn,Karen Christensen,9822,2023-03-21 10:17:54,Bonifico,EUR,Canada,Si,Si,Si
dfc53c41-44db-42c0-ba0d-d2287a7053d6,Tonya Aguilar,David Bowman,997,2023-04-18 04:26:34,Bonifico,JPY,Russia,Si,No,No
414cbda6-68e8-4fae-a31c-78e7af6dc4ee,David Figueroa,Heather Dickerson,5191,2023-04-12 15:12:45,PayPal,EUR,Canada,Si,Si,Si
b7ce0a02-29d7-4892-8c12-7efd1c29b2e4,Meghan Lara,Shannon Warner,7842,2023-08-02 00:11:00,PayPal,JPY,Giappone,Si,Si,Si
1b2b9945-68c0-4447-9d01-daad69619b67,Stephanie Anderson,Monique Ward,5603,2023-07-26 09:36:56,PayPal,USD,Giappone,Si,Si,No
31c916f7-106c-4bf3-80f5-69d8ebe0f9b2,Timothy Hayes,Michael Adams,4251,2023-02-24 06:18:46,PayPal,EUR,Giappone,Si,No,No
21e882b7-50d1-4a88-982b-4d765c25c496,James Brown,Francisco Martinez,4772,2023-06-04 02:13:41,Carta di credito,EUR,Germania,No,No,Si
c7340f7e-d232-4c7b-a33b-235ab242d0c5,Matthew Cain,Emily Kramer,631,2023-08-14 13:42:53,Carta di credito,GBP,Regno Unito,Si,No,No
4ddd82e2-a554-4c86-8050-e0fd70357958,Joseph Larson,Anna Stephenson,9673,2023-03-08 05:05:26,Bonifico,EUR,Germania,No,Si,Si
1558b5e6-f07b-4953-a1fe-8c5bcc7b9947,Cathy Horton,Jessica Elliott,6579,2023-02-06 05:12:57,Assegno,JPY,Francia,No,Si,Si
09ce437a-977a-4ae3-af8c-a730a49f8ec0,Jeffrey Lynch,Jeffrey Walker,5066,2023-04-27 16:17:13,Assegno,USD,Italia,No,No,No
41de3b38-63d1-4c7d-8088-4becd569515e,Mrs. Mary Murphy,Charles Hernandez,2573,2023-02-25 05:28:16,Bonifico,USD,Stati Uniti,Si,Si,No
84dfbcd4-e463-4cd7-a256-260f29d9bec5,Fernando Cochran,Susan Bond,7361,2023-03-19 10:02:42,PayPal,EUR,Regno Unito,Si,No,Si
e53d0790-494b-4c65-91a5-e2c694ecce83,Michael Jones,Kristine Carter,9113,2023-07-05 14:33:34,Assegno,USD,Colombia,Si,No,No
e0b5816b-4138-4fca-97a6-f7bd94a78c76,Matthew Shelton,Mark Henson,7589,2023-03-29 17:09:54,Carta di credito,USD,Francia,No,No,No
ff6c1852-d88c-4796-8588-b6ce96575d1f,Andrea Ward,Curtis Short,8384,2023-05-31 08:24:59,Carta di credito,GBP,Russia,Si,Si,Si
ea8f7182-6b2a-4bd8-9416-794dac64f91e,Debbie Brown,Marcus Frazier,675,2023-06-11 09:39:38,Assegno,GBP,Canada,Si,No,Si
71e581cb-131a-4369-961a-8d35c2d1e13d,Lori Townsend,Kristy Thompson,4556,2023-04-12 16:28:19,Assegno,EUR,Regno Unito,Si,Si,No
34a2cfab-9804-49e4-91b1-b554a1cc6874,Robert Hill,Kristopher Rangel,3072,2023-08-21 20:16:57,Bonifico,USD,Francia,No,No,No
7df38829-438d-4bc1-96c0-957cb44f50b4,Robert Stanley,Ryan Phillips,1248,2023-06-30 17:05:55,Carta di credito,EUR,Canada,Si,Si,Si
c814d5ed-b224-42b9-9c0b-8d5da01663bb,Matthew Baker,Rebecca Frank,292,2023-01-18 20:58:22,Assegno,EUR,Regno Unito,Si,Si,No
d4126bc6-8516-4d3b-918a-3a77cbeeaf87,Danielle Ross,David Mcclure,8978,2023-07-22 00:31:01,PayPal,USD,Regno Unito,Si,No,No
cc0cac32-c892-4ff4-9aca-814cfb53d10b,Timothy Lucas,Patricia Clements DVM,6759,2023-07-21 15:09:28,PayPal,JPY,Regno Unito,Si,No,Si
49d1cae1-8f8b-4cd9-94bd-7f3ad922a12c,Janice Mcpherson,Elizabeth Obrien,6300,2023-04-11 10:39:15,Assegno,EUR,Stati Uniti,Si,Si,No
afd88f65-cdff-4780-846e-5a8f5fef6fb4,Ronald Cannon,Sandra Daugherty,288,2023-03-18 15:51:18,Bonifico,USD,Regno Unito,Si,Si,Si
45aa7c21-7e37-4346-a321-de286dc447fe,Jason Hunt,Andrew Diaz,9619,2023-06-25 02:15:21,Assegno,GBP,Giappone,Si,No,No
9ff3684d-7abf-48b8-b2d4-58bd6cb961a2,Allen Hopkins,Roy Walker,832,2023-03-04 12:13:23,Assegno,JPY,Regno Unito,Si,No,Si
66ab3214-4fe2-47d7-87ba-56e39ae45b4b,Stephanie Pierce,John Mendoza,6717,2023-03-12 20:15:02,PayPal,EUR,Francia,No,No,Si
89db1ad6-c457-4c09-9ce6-052facc41b80,Xavier Hernandez,Kevin Simon,7283,2023-07-30 13:35:37,Assegno,USD,Giappone,Si,Si,Si
4a55f921-d926-4c4a-9810-931377e9fe95,William Murray,Donna Warner,4737,2023-01-13 04:58:11,Carta di credito,JPY,Francia,No,No,No
9e98ceba-100f-4893-b20d-962d87dc9890,Shaun Chapman,Raymond Jones,1207,2023-06-15 09:35:08,Bonifico,USD,Francia,No,Si,No
822a9063-3f4e-4dfb-bc89-3ff8f801f0d1,Catherine Stout,Laura Nguyen,1178,2023-06-01 19:44:38,Assegno,GBP,Russia,Si,Si,Si
b22d26d8-fd56-474a-b311-c4d2a0d49c71,John James,Brian Edwards,1797,2023-08-03 18:49:08,Carta di credito,EUR,Germania,No,Si,No
34164a94-ee36-4c84-8c50-17c9f0d40e82,Michele Price,Stephanie Brady,6183,2023-03-11 01:13:44,Bonifico,GBP,Germania,No,Si,No
5a8e9b65-352c-4d00-9c15-7137a7f6f75e,Ronald Ward,James Carroll,1780,2023-05-30 05:12:15,Bonifico,EUR,Italia,No,No,No
190998c9-6298-4e0b-a4c7-083982921f82,Bradley Quinn,Ashley Gomez,9352,2023-08-11 10:04:35,Bonifico,GBP,Regno Unito,Si,Si,Si
696fd18f-4787-4a33-a3b5-ce6751b8990d,Samantha Johnson,Michelle Rojas,1570,2023-02-17 04:16:34,PayPal,GBP,Colombia,Si,No,Si
e63f7656-d002-4c26-9e7d-528b92af99be,Sarah Flores,Patrick Baldwin,7080,2023-05-31 05:35:53,Carta di credito,USD,Colombia,Si,No,Si
d662b511-615b-472f-b719-b3e67fe3a809,Brian Peters,Dr. John Green DDS,3613,2023-01-29 20:19:08,Assegno,GBP,Stati Uniti,Si,No,Si
46d347c4-bb34-46a8-a630-f47dc8459ce1,Justin Kelly,Amanda Bush,7897,2023-06-22 20:17:29,Carta di credito,JPY,Regno Unito,Si,No,Si
6a96b117-7daa-4ae1-9b49-e4d48d91354c,Melissa Morton,Wanda Hendricks,2374,2023-04-30 10:40:52,PayPal,GBP,Regno Unito,Si,Si,No
5f2c7eab-8079-4d5f-b3d1-fa2524ad7169,Wanda Diaz,Jacqueline Harmon,1922,2023-07-22 04:55:30,Assegno,USD,Giappone,Si,Si,No
a46bb772-947d-464b-881e-4cbe141d2361,Susan Barnes,Kara Smith,7769,2023-08-20 12:58:37,Assegno,USD,Italia,No,No,No
56c477cb-c7b6-48a6-8232-e2062204b95a,Thomas Small,Ann Crawford,289,2023-02-27 16:35:04,Carta di credito,USD,Italia,No,Si,No
bd14cf93-1170-43b1-8644-002f649acc1e,Monique White,Mr. Aaron Duncan,1333,2023-01-16 10:36:04,Carta di credito,GBP,Russia,Si,No,No
3b12cbab-9026-4cd2-974a-785e5cd3f67f,Mary Jones,Alice Cook,9251,2023-04-17 13:53:41,Assegno,JPY,Francia,No,No,No
223fa939-b884-4f24-b74c-8f2701c07ecc,Susan Myers,Nichole Arnold,3101,2023-06-22 06:52:43,Bonifico,EUR,Giappone,Si,Si,Si
b7cb3dc4-5382-4b7f-bdd3-ab5d74abd7a6,Paula Gonzales,Ashley Mcdonald,4113,2023-01-14 17:09:57,Carta di credito,EUR,Francia,No,No,Si
7b1ebb0b-ff58-4e8b-b627-552073fdf9b9,Jason Brown,Beverly Ray,4785,2023-04-08 01:19:27,Carta di credito,JPY,Germania,No,Si,No
eb83f0f9-7b91-481b-b527-3bf73e35fc91,Patricia Zavala,Christopher Wilson,1730,2023-01-28 18:15:04,Bonifico,EUR,Regno Unito,Si,Si,No
9c021ebf-d509-487d-952c-76869708d52c,David Jenkins,Crystal Wilson,4695,2023-08-04 01:53:45,Assegno,GBP,Stati Uniti,Si,No,No
021626bf-8945-4142-8054-78013f30a01e,Susan Lee,Andrew Gomez,7209,2023-08-09 05:47:25,Carta di credito,USD,Russia,Si,Si,No
120f3ab8-3a0c-448a-b6a0-a8af84bb7319,James Harris,Steven Allen,4895,2023-02-27 21:43:02,Bonifico,USD,Germania,No,No,No
b2510abb-219d-4888-a09b-105bf1a35fd2,Krystal Martinez,Mark Bell,2223,2023-02-20 04:00:21,Carta di credito,GBP,Colombia,Si,No,No
8ab38200-469a-4bd5-ace8-b6bcd0300b68,Harry Smith,Robert Allen,5465,2023-03-19 15:53:47,Carta di credito,EUR,Giappone,Si,No,Si
3bead26e-4279-4673-ade0-9969d37aec40,Eugene Morris,Jessica Gilbert,1259,2023-03-09 19:55:09,PayPal,JPY,Canada,Si,Si,Si
43d941b3-2a10-4188-9c22-dfc8b7439929,Elizabeth Hill,Frances Martinez,4595,2023-02-20 02:59:41,Assegno,USD,Colombia,Si,No,Si
8d71ebf4-3be7-4a95-b958-a1e8b4e1610d,Matthew Porter,Craig Lam,1422,2023-07-26 09:35:52,Bonifico,EUR,Regno Unito,Si,No,Si
cdf4a508-5484-446e-8522-73e788fa5923,Carl Palmer,Amber Maynard,8026,2023-06-24 23:12:04,Bonifico,GBP,Regno Unito,Si,No,Si
2f004942-56d0-4a12-b5d9-33c47cc47c45,Vernon Cochran,Richard Garcia,2846,2023-05-26 15:04:30,Bonifico,JPY,Canada,Si,Si,No
236bc32d-9540-4a24-b79c-d2d80b3db516,Benjamin Rice,Heather Harris,9946,2023-04-15 15:57:04,Carta di credito,GBP,Germania,No,Si,No
c56d7a81-63a4-46e7-97f9-a997bc42d802,Bethany Martinez,Mackenzie Brown,4829,2023-05-10 09:33:54,Bonifico,EUR,Germania,No,Si,Si
a73c2d1d-bc71-4a7f-b002-c03ac2b17a85,Mr. Jacob Harris,Christopher Burgess,7299,2023-05-12 01:24:33,PayPal,GBP,Regno Unito,Si,No,Si
33cc3787-445c-4e91-88db-2aa286967074,Tonya Abbott,Anthony Krause,2837,2023-01-02 04:26:09,Bonifico,JPY,Germania,No,Si,No
4fc719c6-6c64-4f12-b7d6-78608973e3a2,Susan Flynn,Gregory Branch,7173,2023-02-11 17:13:52,Carta di credito,JPY,Italia,No,Si,No
ddb15607-c913-4b9a-82e8-305293e1bb7b,Roger Bentley,Tyler Hudson,4175,2023-07-27 04:52:55,PayPal,JPY,Giappone,Si,Si,No
d22c6c3b-1a67-448a-bbe6-2761016a0e87,Jason Jimenez,Elizabeth Schaefer,7928,2023-05-09 02:33:07,Bonifico,GBP,Canada,Si,Si,Si
9b954ec7-32be-4644-a1c1-b3b8cbddcff8,Jason Harrison,David Smith,9972,2023-07-29 09:32:26,Carta di credito,JPY,Canada,Si,Si,Si
1bc3b0f4-9412-4e63-be38-348d4b225f92,Glenda Brown,Valerie White,8983,2023-08-13 17:11:40,Assegno,GBP,Giappone,Si,No,No
e38c7931-d101-40b5-a1cf-8159ad3eaff9,Samuel Wright,Aaron Huff,6393,2023-04-29 19:22:30,Bonifico,USD,Stati Uniti,Si,No,No
32d78280-5196-4c93-9b12-24b3cf0b7ee2,Emma Wilson,Debbie Savage,4216,2023-01-01 03:49:40,Bonifico,JPY,Francia,No,Si,No
95a265dd-aa30-4703-97dc-d56e0c4842f0,Taylor Thomas,Elizabeth Wilson,9498,2023-01-23 11:07:48,Assegno,EUR,Italia,No,Si,No
6fa16310-585c-4dbc-878a-242fda8ae012,David Payne,Jeffrey Gordon Jr.,2122,2023-03-25 13:24:57,Bonifico,USD,Stati Uniti,Si,No,No
d49729ef-58d9-421e-b8ea-9b96429ddcc1,Lauren Greene,Jeanette Phillips,9270,2023-03-29 08:59:29,PayPal,USD,Regno Unito,Si,Si,Si
830e5e1e-720c-4081-ae40-b1a0b5f88df1,Sandra Ramirez,Zachary Poole,6808,2023-07-25 15:38:31,Assegno,USD,Colombia,Si,No,No
c8d69287-b42b-4b8e-bbf2-463c58ff5060,Paul Callahan,Jill Brewer,3369,2023-04-15 18:36:29,Carta di credito,USD,Russia,Si,No,No
1b7efc92-b122-4323-aa08-96b3d39aafc6,Jaclyn Roy,Kaitlyn Costa,2286,2023-06-22 11:33:26,Carta di credito,USD,Regno Unito,Si,No,Si
518a9d7c-6570-427e-b5af-9c79f7dcd4a4,Tracy Wilson,Tamara Nguyen,8922,2023-08-07 18:24:02,PayPal,JPY,Stati Uniti,Si,Si,No
b2a9228e-885b-4c84-9787-233d014b23be,Anna Pratt,Darrell Craig,6385,2023-06-12 11:37:42,Bonifico,EUR,Francia,No,Si,Si
4ccc2fed-4cd2-4747-977c-39cfc1345a85,Raven Martinez,Kristine Mueller,4844,2023-05-02 08:46:27,Carta di credito,USD,Stati Uniti,Si,No,Si
39a198f0-e2fc-4d70-ad32-49f9956fe193,Kathy Davis,Michael Miller,7817,2023-07-28 02:00:46,Assegno,JPY,Francia,No,Si,Si
3adcf7a2-7f86-4040-a30b-720b793e1fdf,Steve Johnson,Gabrielle Evans,3763,2023-02-28 14:39:02,PayPal,GBP,Canada,Si,Si,Si
0599f2a3-d5e8-48e3-9280-f94992fd732c,Kristin Brandt,Robert Nguyen,6175,2023-01-28 12:53:25,Carta di credito,USD,Colombia,Si,No,No
e6b3f7fa-89b4-477a-a99f-66d6bdc240dd,Susan Lynch,Ricky Miles,2497,2023-04-23 20:50:51,Bonifico,GBP,Stati Uniti,Si,Si,No
da5c4358-1ac4-4fc3-aa7e-af2a5c848b94,Richard Hill,Anna Dunn,2963,2023-02-23 13:33:27,Bonifico,JPY,Stati Uniti,Si,Si,No
dc1d3931-4e92-463f-8842-e68f67628f4d,Debra Morgan PhD,Martin Gutierrez,6491,2023-01-21 08:50:24,Carta di credito,JPY,Canada,Si,Si,No
f9497d4b-52a9-4b4c-90e9-67111d6bb59d,Alicia Green,Jeremy Lee,6593,2023-04-25 10:02:44,Assegno,JPY,Canada,Si,Si,No
49af8565-e332-4ec3-8076-f1b0c2e911fe,Jacob Campos,Edwin Nelson,4488,2023-05-12 10:10:08,Carta di credito,GBP,Germania,No,No,No
9e73f8d8-bc70-4b62-ba4a-333540c5ad32,Antonio Brown,Roger Hughes,6946,2023-04-01 01:00:42,Assegno,GBP,Stati Uniti,Si,No,No
efa7bd6b-b6b0-4bb8-b14e-c12673899f71,Bryan Lewis,Kelsey Smith,9810,2023-04-09 03:25:48,PayPal,EUR,Francia,No,Si,Si
45fc624c-f481-4c8e-93ac-a5af9667cd43,Melissa Shannon,Alexandra Garrison,1174,2023-04-27 22:34:14,PayPal,EUR,Canada,Si,Si,No
e9e4cedd-0278-48ee-8aa1-f097648f8085,Melanie Porter,Caitlin Johnson,904,2023-03-17 02:34:14,Carta di credito,USD,Italia,No,No,Si
7ebb72c1-c05e-4ffa-a0c8-fdebb63c0437,Jennifer Sanders,Zachary Shepherd,1659,2023-06-27 21:35:31,Carta di credito,EUR,Italia,No,Si,Si
5dc6d132-c3d7-4d23-8c24-a881079f16f9,Timothy Collins,Daniel Sharp,3186,2023-07-13 13:37:50,Bonifico,USD,Canada,Si,No,Si
d7a41dbb-506f-44f3-b10e-f9f28906a556,Benjamin Mitchell,Ricky Bass,8740,2023-02-01 12:07:56,Carta di credito,JPY,Francia,No,No,No
c4f30456-fb85-446e-904e-bd72634b203d,Paul Hoffman,Miss Gina Wilson MD,8872,2023-05-05 10:23:32,Bonifico,USD,Italia,No,Si,Si
db0a4a67-e8c2-417e-8efd-66c63d4a8282,Gregory Warner,Gabriel Stanley,6495,2023-03-29 19:15:15,Assegno,GBP,Francia,No,No,No
99654642-fc91-4a43-973c-83e5c0fa6691,Gabriela Taylor,Elizabeth Moore,3023,2023-04-14 00:51:02,Bonifico,JPY,Italia,No,Si,Si
b3377a46-d2ee-4145-830d-f80343f76ae8,Amanda Chaney,Richard Nichols,1795,2023-02-07 04:40:07,Carta di credito,JPY,Colombia,Si,Si,No
2bc36ed0-36d8-4633-85a5-53f72f924a41,Andrew Montoya,Jessica Howard,5562,2023-05-28 20:17:11,Assegno,JPY,Stati Uniti,Si,No,Si
67cc91fb-3002-4177-b70b-40ca37c98daa,Miss Vanessa Craig,David Gamble,9835,2023-04-01 04:32:05,Carta di credito,EUR,Russia,Si,No,No
84e37489-47ed-4ff6-87d9-67b504a50123,William Simpson,Susan Gamble,5515,2023-03-28 10:09:44,Bonifico,USD,Canada,Si,Si,No
40a5149f-982f-4b6f-a2c3-7d906f61561b,Kelly Brown,James Johnson,9028,2023-01-14 19:06:10,Assegno,EUR,Stati Uniti,Si,No,Si
78f011a0-bc31-47c3-8a14-00df75d7d8f9,Matthew King,Casey Riley,9312,2023-01-28 19:43:02,Bonifico,USD,Italia,No,Si,Si
907135a9-a565-4edc-975a-8594fa8f9219,Rebecca Berry,Melissa Gomez,9019,2023-02-05 11:46:18,PayPal,JPY,Stati Uniti,Si,No,No
6f864499-cba6-4723-a1b3-35c976de1bad,Teresa Walker,Brandon Johnson,1596,2023-08-18 03:00:27,Assegno,GBP,Colombia,Si,Si,Si
042110f1-8b5f-4a80-87bb-51fe4a8c5c9a,Gail Phillips,Brandon White,9258,2023-08-22 05:43:27,Carta di credito,USD,Russia,Si,No,No
d53ca68b-28d0-4581-8408-523bdc621775,Mark Green,Shannon Martin,216,2023-04-20 20:58:51,Bonifico,USD,Canada,Si,No,No
f546e621-9a4e-40ae-b4f3-9e37dc668140,Mr. Raymond Ochoa,Jennifer Benson,5373,2023-08-05 11:24:13,Bonifico,JPY,Regno Unito,Si,Si,Si
e6dec37f-9e35-4eb7-a41f-5594e4bae35c,Alexander Monroe,Nancy Ellis,4773,2023-07-14 12:08:20,PayPal,GBP,Giappone,Si,No,No
c1f7d215-3104-45e6-a894-af5890f8896c,Linda Larson,Brian Garcia,5662,2023-03-23 06:40:08,PayPal,USD,Giappone,Si,No,Si
99a61796-4042-4b7b-8ac1-34f8fd433ad8,Ronald Bradshaw,Melanie Rice,2547,2023-06-23 10:29:04,Bonifico,USD,Stati Uniti,Si,Si,Si
c9b646ae-01e9-4002-9a08-5a62643776c1,Mary Sanchez,Thomas Winters,7649,2023-07-10 10:05:37,Assegno,GBP,Italia,No,No,No
ee137bae-147e-4d12-b523-2d4dfbcc98fc,Susan Patel,Thomas Washington,2590,2023-03-05 10:01:12,PayPal,JPY,Germania,No,Si,No
0bc6b044-4818-46f3-bf01-fc350d3b508e,Tina Brooks,Mark White,587,2023-04-11 23:52:51,Carta di credito,USD,Francia,No,No,No
7ef6af3b-ccc6-43c0-a6dd-e1f742d9b410,Carla Douglas,Travis Mendez,9882,2023-08-02 15:00:04,Carta di credito,GBP,Russia,Si,Si,Si
b091a8bb-74ba-46f5-866a-dee718212469,April Braun,Rick Johnson,2399,2023-01-10 06:48:15,Bonifico,GBP,Regno Unito,Si,Si,Si
60d7650c-d003-44b2-8cb3-5c705117f213,Dawn King,Edward Johnson,6017,2023-01-29 08:20:51,PayPal,EUR,Russia,Si,No,No
07706ace-5356-4d9b-a438-beabdf93316a,Andrea Mitchell,Eduardo Miranda Jr.,1068,2023-03-23 00:21:57,Carta di credito,JPY,Italia,No,No,Si
3ae9c415-7e5b-4f37-bf10-ad2c03fd4964,Heather Bird,Ray Coleman,7091,2023-06-10 22:36:07,PayPal,EUR,Canada,Si,Si,Si
1dc3f7be-d677-40f5-9bf6-8b3a0ed7dea5,Jessica Taylor MD,Randy Phillips,1631,2023-02-17 07:46:57,Bonifico,JPY,Italia,No,Si,Si
0a34459a-b3cf-416d-b7f0-458c9d4c7442,Teresa Murray,Marisa Olson,1381,2023-01-12 23:58:47,PayPal,USD,Italia,No,No,No
642ebae4-afca-48fa-b6d3-f07c89711658,Angela Hancock,Robin Andrade,8002,2023-07-04 12:43:43,Assegno,EUR,Germania,No,No,Si
b5016bf3-ffec-4eb3-859a-4801bdc15364,John Carter,Christopher Torres,3905,2023-05-24 23:13:55,Carta di credito,EUR,Stati Uniti,Si,No,Si
0d719a7e-04c9-40d2-a362-dca7ad7574d0,Larry Lyons,Jackie Campbell,8541,2023-07-18 23:38:57,Carta di credito,GBP,Canada,Si,Si,No
1a37fa61-35d5-4fe2-ae54-a8d03a73453e,Christopher Diaz,Karen Barry,1662,2023-08-28 08:45:29,Assegno,USD,Regno Unito,Si,No,No
e30b0b19-5858-466c-858d-b1129f235138,Katelyn Trujillo,Shelley Harris,8221,2023-04-04 00:40:16,Carta di credito,EUR,Colombia,Si,Si,No
f3088aac-eb38-47a9-a3f4-d152c1e6fb21,Kathy Harris,Teresa Reynolds,1110,2023-03-16 14:56:01,PayPal,GBP,Italia,No,No,Si
